Variable,Station,Model,Step,Train R2,Test R2,MAE,MSE,RMSE,R2 Step,EVS,MAPE
temperature_c,7790,Linear Regression,3,0.8608073410705558,0.7168310181644667,2.316281617607924,8.692835984364063,2.948361576259612,0.7097348539117114,0.710965932738874,19.952943093430108
temperature_c,7790,Linear Regression,4,0.8608073410705558,0.7168310181644667,2.3150209950696,8.631685690954926,2.937973058241843,0.712121353099125,0.7122047604672324,20.041905848163402
temperature_c,7790,Linear Regression,5,0.8608073410705558,0.7168310181644667,2.293961677353999,8.486813717706433,2.9132136409309966,0.7171695632053683,0.7173770548004593,20.222638862639037
temperature_c,7790,Linear Regression,6,0.8608073410705558,0.7168310181644667,2.3536202912380144,8.906503355175404,2.9843765437986214,0.703689199956236,0.7039646851758784,21.13521929099512
temperature_c,7790,Random Forest,1,0.9808650529449006,0.73983813307922,1.777459280719349,5.75304553200718,2.3985507149124823,0.8074285672307312,0.807642352827428,15.62988085854552
temperature_c,7790,Random Forest,2,0.9808650529449006,0.73983813307922,2.071602220421947,7.444479600609335,2.728457366463573,0.7509997314873933,0.7512529418076433,17.956723887370256
temperature_c,7790,Random Forest,3,0.9808650529449006,0.73983813307922,2.197428535873709,8.072068956582463,2.8411386725364998,0.7304630756715518,0.7305231296930874,18.908099362127764
temperature_c,7790,Random Forest,4,0.9808650529449006,0.73983813307922,2.251269563124365,8.28830275818364,2.8789412564662795,0.7235736484669508,0.7235816378565814,19.726355645725636
temperature_c,7790,Random Forest,5,0.9808650529449006,0.73983813307922,2.2797228650990315,8.581806146696167,2.929471991109689,0.714003858021184,0.7140294448391683,20.137776734870144
temperature_c,7790,Random Forest,6,0.9808650529449006,0.73983813307922,2.307721023148395,8.63986752407125,2.939365156640333,0.7125599175975085,0.7125883669677047,20.416902119464584
temperature_c,7790,Gradient Boosting,1,0.9158320309092153,0.7416686646246277,1.7361219610035719,5.533376754387615,2.35231306470623,0.8147815302840437,0.8149022469692513,14.80368374289474
temperature_c,7790,Gradient Boosting,2,0.9158320309092153,0.7416686646246277,2.0390321008635404,7.120558562696456,2.6684374758829286,0.7618341255275876,0.7621420374700494,17.275687559488123
temperature_c,7790,Gradient Boosting,3,0.9158320309092153,0.7416686646246277,2.1869181321633873,7.936941832094065,2.8172578568697015,0.7349751468299937,0.7349786515312573,18.836242682606503
temperature_c,7790,Gradient Boosting,4,0.9158320309092153,0.7416686646246277,2.247868254320103,8.343831438850938,2.888569098853434,0.7217216902253014,0.7219653249840238,19.49412316734363
temperature_c,7790,Gradient Boosting,5,0.9158320309092153,0.7416686646246277,2.3036030096385276,8.730598962782446,2.954758697894372,0.7090452082186338,0.7092502010222386,20.44969397890637
temperature_c,7790,Gradient Boosting,6,0.9158320309092153,0.7416686646246277,2.3374000850668617,8.787320868256057,2.9643415572865512,0.7076542866622055,0.7079717775089666,20.87294748087719
temperature_c,7790,SVM,1,0.910937204013938,0.7275656371527804,1.8226870880765011,6.020543075791238,2.453679497365383,0.798474634051832,0.7984765427414753,16.368760347171353
temperature_c,7790,SVM,2,0.910937204013938,0.7275656371527804,2.0626610023109553,7.3990539100976775,2.720120201406121,0.7525191135989177,0.7525248309545276,18.053740612128944
temperature_c,7790,SVM,3,0.910937204013938,0.7275656371527804,2.21818288039442,8.258989856371011,2.8738458303066663,0.7242215427147963,0.7244224581902223,19.007101627921028
temperature_c,7790,SVM,4,0.910937204013938,0.7275656371527804,2.313343057151569,8.93344610514623,2.9888871014386322,0.7020572262488308,0.7029356586522629,20.093566692279456
temperature_c,7790,SVM,5,0.910937204013938,0.7275656371527804,2.3852457822273125,9.3505963763273,3.0578744866863485,0.6883832560281924,0.6897290571503342,21.04508760358787
temperature_c,7790,SVM,6,0.910937204013938,0.7275656371527804,2.370060122869549,9.025266923345812,3.0042082023964007,0.6997380502741135,0.700927040007739,21.397176468836477
temperature_c,7790,KNN,1,1.0,0.6539077913475378,2.2119834924482866,8.104961304821817,2.8469213731365706,0.7287029969907994,0.7303567262989387,20.00253441758672
temperature_c,7790,KNN,2,1.0,0.6539077913475378,2.4082222721448177,9.43970020934855,3.0724095119870576,0.6842643122275586,0.6845654330377051,21.850029744992487
temperature_c,7790,KNN,3,1.0,0.6539077913475378,2.5241981283456782,10.388414441952257,3.2231063342608257,0.6531172748407084,0.6539660115296374,22.53504822486631
temperature_c,7790,KNN,4,1.0,0.6539077913475378,2.6159012561103054,10.87814852710568,3.2982038334684045,0.6371987128711726,0.6383161002569704,23.491533904053387
temperature_c,7790,KNN,5,1.0,0.6539077913475378,2.682398965056451,11.37709210520744,3.3729945308594025,0.6208485261252812,0.6231293423860155,24.53856203833613
temperature_c,7790,KNN,6,1.0,0.6539077913475378,2.7472009290046784,12.043782960541902,3.4704153873192043,0.5993149250297071,0.6021107289193143,26.68934958369474
temperature_c,7790,Decision Tree,1,0.9150850923559046,0.6527579757269989,2.151142348676208,8.254999190808423,2.873151438892218,0.7236807856223397,0.7240417177724736,18.47664637430841
temperature_c,7790,Decision Tree,2,0.9150850923559046,0.6527579757269989,2.412476520080641,9.819463853266608,3.1336023763819507,0.671562114843717,0.6721852960742876,20.135855172441637
temperature_c,7790,Decision Tree,3,0.9150850923559046,0.6527579757269989,2.553568688952275,10.76677171677819,3.281275928168521,0.6404834313115704,0.6405656858714687,21.320377516860184
temperature_c,7790,Decision Tree,4,0.9150850923559046,0.6527579757269989,2.5718040793355974,10.790469241962462,3.2848849663211133,0.6401229382046686,0.6403797671066079,21.642142258650658
temperature_c,7790,Decision Tree,5,0.9150850923559046,0.6527579757269989,2.653594199208424,11.677301018386897,3.417206610432986,0.6108438034026603,0.6109439051236913,24.63205340738525
temperature_c,7790,Decision Tree,6,0.9150850923559046,0.6527579757269989,2.633150564606305,11.125816658195518,3.3355384360243128,0.6298547809770376,0.6300190294923306,23.618225108115865
temperature_c,7790,LightGBM,1,0.9338815621046281,0.7420414061523664,1.7165334027108432,5.503822436502533,2.3460226845669103,0.8157708006292869,0.8157877111277742,15.061018584991045
temperature_c,7790,LightGBM,2,0.9338815621046281,0.7420414061523664,2.0382289104447704,7.153387161818707,2.6745816797807294,0.7607360863851786,0.7607727232917465,17.519233179619953
temperature_c,7790,LightGBM,3,0.9338815621046281,0.7420414061523664,2.1697540438052534,7.831647657622764,2.798508112838475,0.7384910568264704,0.7385641401315989,18.611408126182546
temperature_c,7790,LightGBM,4,0.9338815621046281,0.7420414061523664,2.2494922383225373,8.362066641269806,2.8917238182907106,0.7211135210233333,0.7214343971362862,19.56563015396955
temperature_c,7790,LightGBM,5,0.9338815621046281,0.7420414061523664,2.312170772331811,8.83953137574217,2.973134940722027,0.7054149409636552,0.7056476453757111,20.36598399618349
temperature_c,7790,LightGBM,6,0.9338815621046281,0.7420414061523664,2.326579693493419,8.69511067543908,2.948747306135112,0.7107220310862741,0.7109574273124618,20.440986955325823
temperature_c,7790,XGBoost,1,0.9286532402038574,0.7436262965202332,1.71467468758195,5.496057480222209,2.3443671811860463,0.8160307166594962,0.8161223657759119,14.94942405232692
temperature_c,7790,XGBoost,2,0.9286532402038574,0.7436262965202332,2.0273775300633967,7.099433390522958,2.664476194399747,0.7625407126667538,0.7625982834096916,17.599287067237718
temperature_c,7790,XGBoost,3,0.9286532402038574,0.7436262965202332,2.1694076745769335,7.842994993524711,2.8005347692047518,0.7381121544614406,0.7381199226222681,19.019761648194695
temperature_c,7790,XGBoost,4,0.9286532402038574,0.7436262965202332,2.2407883612804196,8.286158696633043,2.8785688625831143,0.7236451558827857,0.7240602201671038,19.557446514347497
temperature_c,7790,XGBoost,5,0.9286532402038574,0.7436262965202332,2.2975594834106947,8.683642816571849,2.946802133936354,0.7106100625661762,0.7109881061886576,20.386162006722138
temperature_c,7790,XGBoost,6,0.9286532402038574,0.7436262965202332,2.321338637926825,8.692209074892494,2.948255259453037,0.7108185645455993,0.7112248804362002,20.534880187231362
