Variable,Station,Model,Step,Train R2,Test R2,MAE,MSE,RMSE,R2 Step,EVS,MAPE
humidity,7790,Gradient Boosting,5,0.5703458435046372,0.04764971203280501,11.149960760819306,189.92993786621028,13.781507097056195,-0.08887210852351801,-0.043213534350791116,15.556001363292923
humidity,7790,Gradient Boosting,6,0.5703458435046372,0.04764971203280501,11.357684595779826,195.10950132148676,13.968160269752303,-0.11877026189481898,-0.06402757687675997,15.793204836642492
humidity,7790,SVM,1,0.502444641739427,0.03849985422356136,8.15373603170593,120.83603743921117,10.992544629848503,0.30720127476222003,0.3073276970199379,11.818005109950915
humidity,7790,SVM,2,0.502444641739427,0.03849985422356136,9.306955275345683,153.52380278415862,12.39047225831843,0.11986771388350503,0.12606381485077012,13.658192470856466
humidity,7790,SVM,3,0.502444641739427,0.03849985422356136,10.057970987549757,174.67508900400142,13.216470368596958,-0.0013390639394574855,-2.568894706667102e-05,14.668369345716062
humidity,7790,SVM,4,0.502444641739427,0.03849985422356136,10.495458896646605,179.9405708779617,13.414192889546568,-0.03161833425349703,-0.031574346784402074,15.185995594342755
humidity,7790,SVM,5,0.502444641739427,0.03849985422356136,10.773427240206743,186.2533714914829,13.647467585287862,-0.06779428042779134,-0.0656648634932091,15.467029360952383
humidity,7790,SVM,6,0.502444641739427,0.03849985422356136,10.958710585875854,191.01954358353075,13.820982005036067,-0.09531818468361108,-0.09434238231447911,15.766561128236498
humidity,7790,KNN,1,1.0,-0.23718163865571876,9.560653451139455,158.4715156695068,12.588547003904255,0.09142283735045087,0.09142283809844365,13.869468377030406
humidity,7790,KNN,2,1.0,-0.23718163865571876,10.52917386596334,187.97304944704763,13.710326380033687,-0.07762540230139514,-0.07761187631666289,15.238400579143295
humidity,7790,KNN,3,1.0,-0.23718163865571876,11.443454870246814,214.74367103782004,14.654134946758886,-0.23103544855790847,-0.22649249319805853,16.282667212971177
humidity,7790,KNN,4,1.0,-0.23718163865571876,11.999718419862537,230.92954051188724,15.196366029807496,-0.32394349284559265,-0.31359457417224035,16.987738753191632
humidity,7790,KNN,5,1.0,-0.23718163865571876,12.44662463269754,244.36268614412245,15.632104341518529,-0.4009361362169883,-0.3765229219676054,17.47800241825267
humidity,7790,KNN,6,1.0,-0.23718163865571876,12.819927693875364,258.27621199744357,16.070974208100875,-0.4809721893628789,-0.44207625094639336,17.903489193120116
humidity,7790,Decision Tree,1,0.5834182387915104,-0.22112194049070655,9.272341114800836,156.25781005697138,12.500312398375145,0.10411484926111769,0.10526879522443555,13.386369258802278
humidity,7790,Decision Tree,2,0.5834182387915104,-0.22112194049070655,10.613213132017828,197.2802684555317,14.045649449403601,-0.13098249608600288,-0.12120658372449777,15.168657317497876
humidity,7790,Decision Tree,3,0.5834182387915104,-0.22112194049070655,11.410065935480342,217.82196218325268,14.758792707510079,-0.2486820013186748,-0.23028543735307716,16.22797637025713
humidity,7790,Decision Tree,4,0.5834182387915104,-0.22112194049070655,11.86605379723134,227.98300280801098,15.099106026782215,-0.30705068038503014,-0.2608717258847064,16.551676092282744
humidity,7790,Decision Tree,5,0.5834182387915104,-0.22112194049070655,12.246203214792756,243.39452529253342,15.60110654064427,-0.39538565081324806,-0.343060826658119,17.070199106053334
humidity,7790,Decision Tree,6,0.5834182387915104,-0.22112194049070655,12.121397317650027,235.2163824852564,15.33676571136354,-0.3487456636024011,-0.2873977518519797,16.86374830723002
humidity,7790,LightGBM,1,0.6643012131075324,0.04014755347774771,7.894451669484417,112.3334429487162,10.598747234872441,0.3559498662342969,0.3576642602952481,11.32645878392682
humidity,7790,LightGBM,2,0.6643012131075324,0.04014755347774771,9.380693015804983,148.16857309525457,12.172451400406352,0.1505685593765037,0.15568479340348673,13.423124583644327
humidity,7790,LightGBM,3,0.6643012131075324,0.04014755347774771,10.314261230306027,171.20527794195957,13.084543474724656,0.018551908383631854,0.03858087525060472,14.558359304239952
humidity,7790,LightGBM,4,0.6643012131075324,0.04014755347774771,10.952528749069396,186.1083206107602,13.642152345240842,-0.06697869614629837,-0.032333770340583934,15.330164171605942
humidity,7790,LightGBM,5,0.6643012131075324,0.04014755347774771,11.19066687405949,192.2340667182435,13.8648500431214,-0.10208172502531765,-0.053116144755120054,15.581076608636229
humidity,7790,LightGBM,6,0.6643012131075324,0.04014755347774771,11.334476670324594,194.47370962420248,13.945383093490207,-0.11512459195633018,-0.06437967954900992,15.775476143875863
humidity,7790,XGBoost,1,0.6305427551269531,0.0399373359978199,7.867798770672014,111.39333223611374,10.554303967392343,0.3613398766738648,0.3626497124083111,11.292429778738205
humidity,7790,XGBoost,2,0.6305427551269531,0.0399373359978199,9.412273429763768,149.31361402688273,12.2193949943065,0.1440041864611994,0.1486874585643816,13.4682082367751
humidity,7790,XGBoost,3,0.6305427551269531,0.0399373359978199,10.320058864266711,171.02706390369514,13.077731603901922,0.01957353476020407,0.04098942759414104,14.556946902163237
humidity,7790,XGBoost,4,0.6305427551269531,0.0399373359978199,10.882024197052102,184.31983344989848,13.576444064993547,-0.056725109994383516,-0.022763118227033807,15.241463763110147
humidity,7790,XGBoost,5,0.6305427551269531,0.0399373359978199,11.187300963299672,191.95853283232904,13.854910062224477,-0.10050208378130976,-0.054765890099336856,15.605951777585897
humidity,7790,XGBoost,6,0.6305427551269531,0.0399373359978199,11.397040950014722,196.73076371819758,14.026074422952332,-0.12806668336011562,-0.0749587338809048,15.859187717061268
